File,Statement,Bug
MRCompiler.java,"['+', '""', 'last', 'oper', 'but', 'with', 'no', 'succesor', '.', '""', ';']",0
MRCompiler.java,"['throw', 'new', 'MRCompilerException', '(', 'msg', ',', 'errCode', ',', 'PigException', '.', 'BUG', ')', ';']",0
MRCompiler.java,"['if', '(', 'succs', '.', 'size', '(', ')', '>', '1', ')', '{']",0
MRCompiler.java,"['int', 'errCode', '=', '2032', ';']",0
MRCompiler.java,"['String', 'msg', '=', '""', 'Expected', 'map', 'reduce', 'operator', 'to', 'have', 'a', 'single', 'successor', '.', 'Found', '""', '+', 'succs', '.', 'size', '(', ')', '+', '""', 'successors', '.', '""', ';']",0
MRCompiler.java,"['throw', 'new', 'MRCompilerException', '(', 'msg', ',', 'errCode', ',', 'PigException', '.', 'BUG', ')', ';']",0
MRCompiler.java,"['MapReduceOper', 'succ', '=', 'succs', '.', 'get', '(', '0', ')', ';']",0
MRCompiler.java,"['List', '<', 'PhysicalOperator', '>', 'succMpLeaves', '=', 'succ', '.', 'mapPlan', '.', 'getLeaves', '(', ')', ';']",0
MRCompiler.java,"['List', '<', 'PhysicalOperator', '>', 'succMpRoots', '=', 'succ', '.', 'mapPlan', '.', 'getRoots', '(', ')', ';']",0
MRCompiler.java,"['if', '(', 'succMpLeaves', '=', '=', 'null', '|', '|', 'succMpLeaves', '.', 'size', '(', ')', '>', '1', '|', '|']",0
MRCompiler.java,"['succMpRoots', '=', '=', 'null', '|', '|', 'succMpRoots', '.', 'size', '(', ')', '>', '1', '|', '|']",0
MRCompiler.java,"['succMpLeaves', '.', 'get', '(', '0', ')', '!', '=', 'succMpRoots', '.', 'get', '(', '0', ')', ')', '{']",0
MRCompiler.java,"['messageCollector', '.', 'collect', '(', '""', 'Expected', 'to', 'find', 'subsequent', 'map', '""', '+']",0
MRCompiler.java,"['""', 'with', 'just', 'a', 'load', ',', 'but', 'didn', ""'"", 't', '""', ',']",0
MRCompiler.java,"['MessageType', '.', 'Warning', ',', 'PigWarning', '.', 'DID_NOT_FIND_LOAD_ONLY_MAP_PLAN', ')', ';']",0
MRCompiler.java,"['PhysicalOperator', 'load', '=', 'succMpRoots', '.', 'get', '(', '0', ')', ';']",0
MRCompiler.java,"['mr', '.', 'reducePlan', '.', 'removeAndReconnect', '(', 'pred', ')', ';']",0
MRCompiler.java,"['succ', '.', 'mapPlan', '.', 'add', '(', 'pred', ')', ';']",0
MRCompiler.java,"['succ', '.', 'mapPlan', '.', 'connect', '(', 'load', ',', 'pred', ')', ';']",0
MRCompiler.java,"['}', 'catch', '(', 'PlanException', 'pe', ')', '{']",0
MRCompiler.java,"['int', 'errCode', '=', '2033', ';']",0
MRCompiler.java,"['String', 'msg', '=', '""', 'Problems', 'in', 'rearranging', 'map', 'reduce', 'operators', 'in', 'plan', '.', '""', ';']",0
MRCompiler.java,"['throw', 'new', 'MRCompilerException', '(', 'msg', ',', 'errCode', ',', 'PigException', '.', 'BUG', ',', 'pe', ')', ';']",0
MRCompiler.java,"['private', 'class', 'LimitAdjuster', 'extends', 'MROpPlanVisitor', '{']",0
MRCompiler.java,"['ArrayList', '<', 'MapReduceOper', '>', 'opsToAdjust', '=', 'new', 'ArrayList', '<', 'MapReduceOper', '>', '(', ')', ';']",0
MRCompiler.java,"['LimitAdjuster', '(', 'MROperPlan', 'plan', ')', '{']",0
MRCompiler.java,"['super', '(', 'plan', ',', 'new', 'DepthFirstWalker', '<', 'MapReduceOper', ',', 'MROperPlan', '>', '(', 'plan', ')', ')', ';']",0
MRCompiler.java,"['public', 'void', 'visitMROp', '(', 'MapReduceOper', 'mr', ')', 'throws', 'VisitorException', '{']",0
MRCompiler.java,"['/', '/', 'Look', 'for', 'map', 'reduce', 'operators', 'which', 'contains', 'limit', 'operator', '.']",0
MRCompiler.java,"['/', '/', 'If', 'so', 'and', 'the', 'requestedParallelism', '>', '1', ',', 'add', 'one', 'additional', 'map', '-', 'reduce']",0
MRCompiler.java,"['/', '/', 'operator', 'with', '1', 'reducer', 'into', 'the', 'original', 'plan']",0
MRCompiler.java,"['if', '(', 'mr', '.', 'limit', '!', '=', '-', '1', '&', '&', 'mr', '.', 'requestedParallelism', '!', '=', '1', ')']",0
MRCompiler.java,"['opsToAdjust', '.', 'add', '(', 'mr', ')', ';']",0
MRCompiler.java,"['public', 'void', 'adjust', '(', ')', 'throws', 'IOException', ',', 'PlanException']",0
MRCompiler.java,"['for', '(', 'MapReduceOper', 'mr', ':', 'opsToAdjust', ')']",0
MRCompiler.java,"['if', '(', 'mr', '.', 'reducePlan', '.', 'isEmpty', '(', ')', ')', 'return', ';']",0
MRCompiler.java,"['List', '<', 'PhysicalOperator', '>', 'mpLeaves', '=', 'mr', '.', 'reducePlan', '.', 'getLeaves', '(', ')', ';']",0
MRCompiler.java,"['if', '(', 'mpLeaves', '.', 'size', '(', ')', '!', '=', '1', ')', '{']",0
MRCompiler.java,"['int', 'errCode', '=', '2024', ';']",0
MRCompiler.java,"['String', 'msg', '=', '""', 'Expected', 'reduce', 'to', 'have', 'single', 'leaf', '.', 'Found', '""', '+', 'mpLeaves', '.', 'size', '(', ')', '+', '""', 'leaves', '.', '""', ';']",0
MRCompiler.java,"['throw', 'new', 'MRCompilerException', '(', 'msg', ',', 'errCode', ',', 'PigException', '.', 'BUG', ')', ';']",0
MRCompiler.java,"['PhysicalOperator', 'mpLeaf', '=', 'mpLeaves', '.', 'get', '(', '0', ')', ';']",0
MRCompiler.java,"['if', '(', '!', '(', 'mpLeaf', 'instanceof', 'POStore', ')', ')', '{']",0
MRCompiler.java,"['int', 'errCode', '=', '2025', ';']",0
MRCompiler.java,"['String', 'msg', '=', '""', 'Expected', 'leaf', 'of', 'reduce', 'plan', 'to', '""', '+']",0
MRCompiler.java,"['""', 'always', 'be', 'POStore', '.', 'Found', '""', '+', 'mpLeaf', '.', 'getClass', '(', ')', '.', 'getSimpleName', '(', ')', ';']",0
MRCompiler.java,"['throw', 'new', 'MRCompilerException', '(', 'msg', ',', 'errCode', ',', 'PigException', '.', 'BUG', ')', ';']",0
MRCompiler.java,"['FileSpec', 'oldSpec', '=', '(', '(', 'POStore', ')', 'mpLeaf', ')', '.', 'getSFile', '(', ')', ';']",0
MRCompiler.java,"['FileSpec', 'fSpec', '=', 'getTempFileSpec', '(', ')', ';']",0
MRCompiler.java,"['(', '(', 'POStore', ')', 'mpLeaf', ')', '.', 'setSFile', '(', 'fSpec', ')', ';']",0
MRCompiler.java,"['mr', '.', 'setReduceDone', '(', 'true', ')', ';']",0
MRCompiler.java,"['MapReduceOper', 'limitAdjustMROp', '=', 'getMROp', '(', ')', ';']",0
MRCompiler.java,"['POLoad', 'ld', '=', 'getLoad', '(', ')', ';']",0
MRCompiler.java,"['ld', '.', 'setLFile', '(', 'fSpec', ')', ';']",0
MRCompiler.java,"['limitAdjustMROp', '.', 'mapPlan', '.', 'add', '(', 'ld', ')', ';']",0
MRCompiler.java,"['POLimit', 'pLimit', '=', 'new', 'POLimit', '(', 'new', 'OperatorKey', '(', 'scope', ',', 'nig', '.', 'getNextNodeId', '(', 'scope', ')', ')', ')', ';']",0
MRCompiler.java,"['pLimit', '.', 'setLimit', '(', 'mr', '.', 'limit', ')', ';']",0
MRCompiler.java,"['limitAdjustMROp', '.', 'mapPlan', '.', 'addAsLeaf', '(', 'pLimit', ')', ';']",0
MRCompiler.java,"['simpleConnectMapToReduce', '(', 'limitAdjustMROp', ')', ';']",0
MRCompiler.java,"['POLimit', 'pLimit2', '=', 'new', 'POLimit', '(', 'new', 'OperatorKey', '(', 'scope', ',', 'nig', '.', 'getNextNodeId', '(', 'scope', ')', ')', ')', ';']",0
MRCompiler.java,"['pLimit2', '.', 'setLimit', '(', 'mr', '.', 'limit', ')', ';']",0
MRCompiler.java,"['limitAdjustMROp', '.', 'reducePlan', '.', 'addAsLeaf', '(', 'pLimit2', ')', ';']",0
MRCompiler.java,"['POStore', 'st', '=', 'getStore', '(', ')', ';']",0
MRCompiler.java,"['st', '.', 'setSFile', '(', 'oldSpec', ')', ';']",0
MRCompiler.java,"['limitAdjustMROp', '.', 'reducePlan', '.', 'addAsLeaf', '(', 'st', ')', ';']",0
MRCompiler.java,"['limitAdjustMROp', '.', 'requestedParallelism', '=', '1', ';']",0
MRCompiler.java,"['/', '/', 'If', 'the', 'operator', 'we', ""'"", 're', 'following', 'has', 'global', 'sort', 'set', ',', 'we']",0
MRCompiler.java,"['/', '/', 'need', 'to', 'indicate', 'that', 'this', 'is', 'a', 'limit', 'after', 'a', 'sort', '.']",0
MRCompiler.java,"['/', '/', 'This', 'will', 'assure', 'that', 'we', 'get', 'the', 'right', 'sort', 'comparator']",0
MRCompiler.java,"['/', '/', 'set', '.', 'Otherwise', 'our', 'order', 'gets', 'wacked', '(', 'PIG', '-', '461', ')', '.']",0
MRCompiler.java,"['if', '(', 'mr', '.', 'isGlobalSort', '(', ')', ')', 'limitAdjustMROp', '.', 'setLimitAfterSort', '(', 'true', ')', ';']",0
MRCompiler.java,"['List', '<', 'MapReduceOper', '>', 'successorList', '=', 'MRPlan', '.', 'getSuccessors', '(', 'mr', ')', ';']",0
MRCompiler.java,"['MapReduceOper', 'successors', '[', ']', '=', 'null', ';']",0
MRCompiler.java,"['/', '/', 'Save', 'a', 'snapshot', 'for', 'successors', ',', 'since', 'we', 'will', 'modify', 'MRPlan', ',']",0
MRCompiler.java,"['/', '/', 'use', 'the', 'list', 'directly', 'will', 'be', 'problematic']",0
MRCompiler.java,"['if', '(', 'successorList', '!', '=', 'null', '&', '&', 'successorList', '.', 'size', '(', ')', '>', '0', ')']",0
MRCompiler.java,"['successors', '=', 'new', 'MapReduceOper', '[', 'successorList', '.', 'size', '(', ')', ']', ';']",0
MRCompiler.java,"['int', 'i', '=', '0', ';']",0
MRCompiler.java,"['for', '(', 'MapReduceOper', 'op', ':', 'successorList', ')']",0
MRCompiler.java,"['successors', '[', 'i', '+', '+', ']', '=', 'op', ';']",0
MRCompiler.java,"['MRPlan', '.', 'add', '(', 'limitAdjustMROp', ')', ';']",0
MRCompiler.java,"['MRPlan', '.', 'connect', '(', 'mr', ',', 'limitAdjustMROp', ')', ';']",0
MRCompiler.java,"['if', '(', 'successors', '!', '=', 'null', ')']",0
MRCompiler.java,"['for', '(', 'int', 'i', '=', '0', ';', 'i', '<', 'successors', '.', 'length', ';', 'i', '+', '+', ')']",0
MRCompiler.java,"['MapReduceOper', 'nextMr', '=', 'successors', '[', 'i', ']', ';']",0
MRCompiler.java,"['if', '(', 'nextMr', '!', '=', 'null', ')']",0
MRCompiler.java,"['MRPlan', '.', 'disconnect', '(', 'mr', ',', 'nextMr', ')', ';']",0
MRCompiler.java,"['if', '(', 'nextMr', '!', '=', 'null', ')']",0
MRCompiler.java,"['MRPlan', '.', 'connect', '(', 'limitAdjustMROp', ',', 'nextMr', ')', ';']",0
MRCompiler.java,"['private', 'class', 'FindKeyTypeVisitor', 'extends', 'PhyPlanVisitor', '{']",0
MRCompiler.java,"['byte', 'keyType', '=', 'DataType', '.', 'UNKNOWN', ';']",0
MRCompiler.java,"['FindKeyTypeVisitor', '(', 'PhysicalPlan', 'plan', ')', '{']",0
MRCompiler.java,"['super', '(', 'plan', ',']",0
MRCompiler.java,"['new', 'DepthFirstWalker', '<', 'PhysicalOperator', ',', 'PhysicalPlan', '>', '(', 'plan', ')', ')', ';']",0
MRCompiler.java,"['public', 'void', 'visitProject', '(', 'POProject', 'p', ')', 'throws', 'VisitorException', '{']",0
MRCompiler.java,"['keyType', '=', 'p', '.', 'getResultType', '(', ')', ';']",0
LOAnd.java,"['package', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'OperatorKey', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'PlanVisitor', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'VisitorException', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', '.', 'schema', '.', 'Schema', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'data', '.', 'DataType', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'commons', '.', 'logging', '.', 'Log', ';']",0
LOAnd.java,"['import', 'org', '.', 'apache', '.', 'commons', '.', 'logging', '.', 'LogFactory', ';']",0
LOAnd.java,"['public', 'class', 'LOAnd', 'extends', 'BinaryExpressionOperator', '{']",0
LOAnd.java,"['private', 'static', 'final', 'long', 'serialVersionUID', '=', '2L', ';']",0
LOAnd.java,"['private', 'static', 'Log', 'log', '=', 'LogFactory', '.', 'getLog', '(', 'LOAnd', '.', 'class', ')', ';']",0
LOAnd.java,"['/', '*', '*']",1
LOAnd.java,"['public', 'LOAnd', '(', 'LogicalPlan', 'plan', ',', 'OperatorKey', 'k', ')', '{']",0
LOAnd.java,"['super', '(', 'plan', ',', 'k', ')', ';']",0
LOAnd.java,"['public', 'Schema', 'getSchema', '(', ')', '{']",0
LOAnd.java,"['return', 'mSchema', ';']",0
LOAnd.java,"['public', 'Schema', '.', 'FieldSchema', 'getFieldSchema', '(', ')', 'throws', 'FrontendException', '{']",0
LOAnd.java,"['if', '(', '!', 'mIsFieldSchemaComputed', ')', '{']",0
LOAnd.java,"['mFieldSchema', '=', 'new', 'Schema', '.', 'FieldSchema', '(', 'null', ',', 'DataType', '.', 'BOOLEAN', ')', ';']",0
LOAnd.java,"['mFieldSchema', '.', 'setParent', '(', 'getLhsOperand', '(', ')', '.', 'getFieldSchema', '(', ')', '.', 'canonicalName', ',', 'getLhsOperand', '(', ')', ')', ';']",0
LOAnd.java,"['mFieldSchema', '.', 'setParent', '(', 'getRhsOperand', '(', ')', '.', 'getFieldSchema', '(', ')', '.', 'canonicalName', ',', 'getRhsOperand', '(', ')', ')', ';']",0
LOAnd.java,"['mIsFieldSchemaComputed', '=', 'true', ';']",0
LOAnd.java,"['return', 'mFieldSchema', ';']",0
LOAnd.java,"['public', 'void', 'visit', '(', 'LOVisitor', 'v', ')', 'throws', 'VisitorException', '{']",0
LOAnd.java,"['v', '.', 'visit', '(', 'this', ')', ';']",0
LOAnd.java,"['public', 'String', 'name', '(', ')', '{']",0
LOAnd.java,"['return', '""', 'And', '""', '+', 'mKey', '.', 'scope', '+', '""', '-', '""', '+', 'mKey', '.', 'id', ';']",0
DotLOPrinter.java,"['package', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'io', '.', 'PrintStream', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'util', '.', 'List', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'util', '.', 'LinkedList', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'util', '.', 'Collection', ';']",0
DotLOPrinter.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'util', '.', 'MultiMap', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'util', '.', 'HashSet', ';']",0
DotLOPrinter.java,"['import', 'java', '.', 'util', '.', 'Set', ';']",0
DotLOPrinter.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'DotPlanDumper', ';']",0
DotLOPrinter.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'Operator', ';']",0
DotLOPrinter.java,"['/', '*', '*']",0
DotLOPrinter.java,"['public', 'class', 'DotLOPrinter', 'extends', 'DotPlanDumper', '<', 'LogicalOperator', ',', 'LogicalPlan', ',']",0
DotLOPrinter.java,"['LogicalOperator', ',', 'LogicalPlan', '>', '{']",0
DotLOPrinter.java,"['public', 'DotLOPrinter', '(', 'LogicalPlan', 'plan', ',', 'PrintStream', 'ps', ')', '{']",0
DotLOPrinter.java,"['this', '(', 'plan', ',', 'ps', ',', 'false', ',', 'new', 'HashSet', '<', 'Operator', '>', '(', ')', ',', 'new', 'HashSet', '<', 'Operator', '>', '(', ')', ',']",0
DotLOPrinter.java,"['new', 'HashSet', '<', 'Operator', '>', '(', ')', ')', ';']",0
DotLOPrinter.java,"['private', 'DotLOPrinter', '(', 'LogicalPlan', 'plan', ',', 'PrintStream', 'ps', ',', 'boolean', 'isSubGraph', ',']",0
DotLOPrinter.java,"['Set', '<', 'Operator', '>', 'subgraphs', ',']",0
DotLOPrinter.java,"['Set', '<', 'Operator', '>', 'multiInSubgraphs', ',']",0
DotLOPrinter.java,"['Set', '<', 'Operator', '>', 'multiOutSubgraphs', ')', '{']",0
DotLOPrinter.java,"['super', '(', 'plan', ',', 'ps', ',', 'isSubGraph', ',', 'subgraphs', ',']",0
DotLOPrinter.java,"['multiInSubgraphs', ',', 'multiOutSubgraphs', ')', ';']",0
DotLOPrinter.java,"['protected', 'DotPlanDumper', 'makeDumper', '(', 'LogicalPlan', 'plan', ',', 'PrintStream', 'ps', ')', '{']",0
DotLOPrinter.java,"['return', 'new', 'DotLOPrinter', '(', 'plan', ',', 'ps', ',', 'true', ',', 'mSubgraphs', ',']",0
DotLOPrinter.java,"['mMultiOutputSubgraphs', ')', ';']",0
DotLOPrinter.java,"['protected', 'String', 'getName', '(', 'LogicalOperator', 'op', ')', '{']",0
DotLOPrinter.java,"['String', 'info', '=', '(', 'op', '.', 'name', '(', ')', '.', 'split', '(', '""', '\\', '\\', 'd', '+', '-', '\\', '\\', 'd', '+', '""', ')', ')', '[', '0', ']', ';']",0
DotLOPrinter.java,"['if', '(', 'op', 'instanceof', 'LOProject', ')', '{']",0
DotLOPrinter.java,"['LOProject', 'pr', '=', '(', 'LOProject', ')', 'op', ';']",0
DotLOPrinter.java,"['info', '+', '=', 'pr', '.', 'isStar', '(', ')', '?', '""', '[', '*', ']', '""', ':', 'pr', '.', 'getProjection', '(', ')', ';']",0
DotLOPrinter.java,"['return', 'info', ';']",0
DotLOPrinter.java,"['protected', 'String', '[', ']', 'getAttributes', '(', 'LogicalOperator', 'op', ')', '{']",0
DotLOPrinter.java,"['if', '(', 'op', 'instanceof', 'LOStore', '|', '|', 'op', 'instanceof', 'LOLoad', ')', '{']",0
DotLOPrinter.java,"['String', '[', ']', 'attributes', '=', 'new', 'String', '[', '3', ']', ';']",0
DotLOPrinter.java,"['attributes', '[', '0', ']', '=', '""', 'label', '=', '\\', '""', '""', '+', 'getName', '(', 'op', ')', '.', 'replace', '(', '""', ':', '""', ',', '""', ',', '\\', '\\', 'n', '""', ')', '+', '""', '\\', '""', '""', ';']",0
DotLOPrinter.java,"['attributes', '[', '1', ']', '=', '""', 'style', '=', '\\', '""', 'filled', '\\', '""', '""', ';']",0
DotLOPrinter.java,"['attributes', '[', '2', ']', '=', '""', 'fillcolor', '=', '\\', '""', 'gray', '\\', '""', '""', ';']",0
DotLOPrinter.java,"['return', 'attributes', ';']",0
DotLOPrinter.java,"['return', 'super', '.', 'getAttributes', '(', 'op', ')', ';']",0
DotLOPrinter.java,"['protected', 'MultiMap', '<', 'LogicalOperator', ',', 'LogicalPlan', '>']",0
DotLOPrinter.java,"['getMultiInputNestedPlans', '(', 'LogicalOperator', 'op', ')', '{']",0
DotLOPrinter.java,"['if', '(', 'op', 'instanceof', 'LOCogroup', ')', '{']",0
DotLOPrinter.java,"['return', '(', '(', 'LOCogroup', ')', 'op', ')', '.', 'getGroupByPlans', '(', ')', ';']",0
DotLOPrinter.java,"['else', 'if', '(', 'op', 'instanceof', 'LOFRJoin', ')', '{']",0
DotLOPrinter.java,"['return', '(', '(', 'LOFRJoin', ')', 'op', ')', '.', 'getJoinColPlans', '(', ')', ';']",0
DotLOPrinter.java,"['return', 'new', 'MultiMap', '<', 'LogicalOperator', ',', 'LogicalPlan', '>', '(', ')', ';']",0
DotLOPrinter.java,"['protected', 'Collection', '<', 'LogicalPlan', '>', 'getNestedPlans', '(', 'LogicalOperator', 'op', ')', '{']",0
DotLOPrinter.java,"['Collection', '<', 'LogicalPlan', '>', 'plans', '=', 'new', 'LinkedList', '<', 'LogicalPlan', '>', '(', ')', ';']",0
DotLOPrinter.java,"['if', '(', 'op', 'instanceof', 'LOFilter', ')', '{']",0
DotLOPrinter.java,"['plans', '.', 'add', '(', '(', '(', 'LOFilter', ')', 'op', ')', '.', 'getComparisonPlan', '(', ')', ')', ';']",0
DotLOPrinter.java,"['else', 'if', '(', 'op', 'instanceof', 'LOForEach', ')', '{']",0
DotLOPrinter.java,"['plans', '.', 'addAll', '(', '(', '(', 'LOForEach', ')', 'op', ')', '.', 'getForEachPlans', '(', ')', ')', ';']",0
DotLOPrinter.java,"['else', 'if', '(', 'op', 'instanceof', 'LOGenerate', ')', '{']",0
DotLOPrinter.java,"['plans', '.', 'addAll', '(', '(', '(', 'LOGenerate', ')', 'op', ')', '.', 'getGeneratePlans', '(', ')', ')', ';']",0
DotLOPrinter.java,"['else', 'if', '(', 'op', 'instanceof', 'LOSort', ')', '{']",0
DotLOPrinter.java,"['plans', '.', 'addAll', '(', '(', '(', 'LOSort', ')', 'op', ')', '.', 'getSortColPlans', '(', ')', ')', ';']",0
DotLOPrinter.java,"['else', 'if', '(', 'op', 'instanceof', 'LOSplitOutput', ')', '{']",0
DotLOPrinter.java,"['plans', '.', 'add', '(', '(', '(', 'LOSplitOutput', ')', 'op', ')', '.', 'getConditionPlan', '(', ')', ')', ';']",0
DotLOPrinter.java,"['return', 'plans', ';']",0
TestLogicalPlanBuilder.java,"['package', 'org', '.', 'apache', '.', 'pig', '.', 'test', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'io', '.', 'IOException', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'io', '.', 'InputStream', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'HashMap', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'Iterator', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'Map', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'Properties', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'net', '.', 'URL', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'List', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'ArrayList', ';']",0
TestLogicalPlanBuilder.java,"['import', 'java', '.', 'util', '.', 'Set', ';']",0
TestLogicalPlanBuilder.java,"['import', 'junit', '.', 'framework', '.', 'AssertionFailedError', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'junit', '.', 'Test', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'commons', '.', 'logging', '.', 'Log', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'commons', '.', 'logging', '.', 'LogFactory', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'LoadFunc', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'FuncSpec', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'PigServer', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'backend', '.', 'datastorage', '.', 'DataStorage', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'builtin', '.', 'PigStorage', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'data', '.', 'DataBag', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'data', '.', 'Tuple', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'data', '.', 'TupleFactory', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'PigContext', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'ExecType', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'builtin', '.', 'GFAny', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'io', '.', 'BufferedPositionedInputStream', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'plan', '.', 'OperatorKey', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', '.', '*', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', '.', 'schema', '.', 'Schema', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'data', '.', 'DataType', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'logicalLayer', '.', 'parser', '.', 'ParseException', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'util', '.', 'MultiMap', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'test', '.', 'utils', '.', 'Identity', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'impl', '.', 'util', '.', 'LogUtils', ';']",0
TestLogicalPlanBuilder.java,"['import', 'org', '.', 'apache', '.', 'pig', '.', 'PigException', ';']",0
TestLogicalPlanBuilder.java,"['public', 'class', 'TestLogicalPlanBuilder', 'extends', 'junit', '.', 'framework', '.', 'TestCase', '{']",0
TestLogicalPlanBuilder.java,"['private', 'final', 'Log', 'log', '=', 'LogFactory', '.', 'getLog', '(', 'getClass', '(', ')', ')', ';']",0
TestLogicalPlanBuilder.java,"['public', 'void', 'testQuery1', '(', ')', '{']",0
TestLogicalPlanBuilder.java,"['String', 'query', '=', '""', 'foreach', '(', 'load', ""'"", 'a', ""'"", ')', 'generate', '$', '1', ',', '$', '2', ';', '""', ';']",0
TestLogicalPlanBuilder.java,"['buildPlan', '(', 'query', ')', ';']",0
TestLogicalPlanBuilder.java,"['buildPlan', '(', 'query', ')', ';']",0
TestLogicalPlanBuilder.java,"['public', 'void', 'testQuery2', '(', ')', '{']",0
TestLogicalPlanBuilder.java,"['String', 'query', '=', '""', 'foreach', '(', 'load', ""'"", 'a', ""'"", 'using', '""', '+', 'PigStorage', '.', 'class', '.', 'getName', '(', ')', '+', '""', '(', ""'"", ':', ""'"", ')', ')', 'generate', '$', '1', ',', ""'"", 'aoeuaoeu', ""'"", ';', '""', ';']",0
TestLogicalPlanBuilder.java,"['buildPlan', '(', 'query', ')', ';']",0
TestLogicalPlanBuilder.java,"['/', '/', 'TODO', 'FIX', 'Query3', 'and', 'Query4']",0
TestLogicalPlanBuilder.java,"['public', 'void', 'testQuery3', '(', ')', '{']",0
TestLogicalPlanBuilder.java,"['String', 'query', '=', '""', 'foreach', '(', 'cogroup', '(', 'load', ""'"", 'a', ""'"", ')', 'by', '$', '1', ',', '(', 'load', ""'"", 'b', ""'"", ')', 'by', '$', '1', ')', 'generate', 'org', '.', 'apache', '.', 'pig', '.', 'builtin', '.', 'AVG', '(', '$', '1', ')', ';', '""', ';']",0
TestLogicalPlanBuilder.java,"['buildPlan', '(', 'query', ')', ';']",0
